country,activeworkers,keystrokes ,mouseevents,dayoftheweek,hour
Lebanon,0.0784929356,120.4494980972,43.3103405513,2,13
Lebanon,0.0719230769,109.2508864726,49.7205299939,2,14
Lebanon,0.0676923077,88.6431373378,43.9173084012,2,15
Lebanon,0.0665680473,117.0696942848,43.8930349116,2,16
Lebanon,0.0628698225,115.6109102359,46.6629252017,2,17
Lebanon,0.0573076923,100.739470023,41.2750508515,2,18
Lebanon,0.046474359,106.5644937015,33.5569197903,2,19
Lebanon,0.0408653846,93.6166382293,33.4448357097,2,20
Lebanon,0.0416012559,74.721858372,29.7467803346,2,21
Lebanon,0.0400313972,100.7226648798,36.4296873164,2,22
Lebanon,0.0376766091,109.6582371134,29.3529143124,2,23
Lebanon,0.0345167653,74.6483577449,25.4112669738,3,0
Lebanon,0.0248138958,100.072159806,27.9921913693,3,1
Lebanon,0.0213675214,138.4510930736,27.8149259074,3,2
Lebanon,0.0222672065,95.173514911,26.6173696674,3,3
Lebanon,0.0234113712,64.2830094288,17.7836428232,3,4
Lebanon,0.023573201,64.6114959613,9.9480326618,3,5
Lebanon,0.0263736264,44.1859516844,13.7689381659,3,6
Lebanon,0.0285862786,60.2773014168,19.3027989712,3,7
Lebanon,0.0367132867,70.9905448091,25.0147503828,3,8
Lebanon,0.0537676609,87.7204823533,27.6176266297,3,9
Lebanon,0.067512275,122.0321502616,39.4909050901,3,10
Lebanon,0.0702511774,124.4759589091,41.4071745787,3,11
Lebanon,0.0730769231,112.0774535663,40.6438398846,3,12
Lebanon,0.0733908948,106.508070868,44.8879880558,3,13
Lebanon,0.07239819,107.6607991823,41.943234684,3,14
Lebanon,0.0761381476,89.6603187891,37.56535669,3,15
Lebanon,0.0701357466,127.8126828278,45.9267697456,3,16
Lebanon,0.0618401207,130.899645948,45.848050497,3,17
Lebanon,0.0515384615,102.3261062785,39.3335294384,3,18
Lebanon,0.0476588629,100.3094425485,32.1622285056,3,19
Lebanon,0.0444711538,88.476535664,37.4635723182,3,20
Lebanon,0.0458265139,90.6686699411,31.8514261373,3,21
Lebanon,0.046875,117.5592295098,40.2160078903,3,22
Lebanon,0.0388621795,82.5685348052,33.4592514893,3,23
Lebanon,0.0330374753,147.8912518967,34.9191939982,4,0
Lebanon,0.028280543,92.7686093668,38.2697466224,4,1
Lebanon,0.0242474916,74.1807979602,48.7894060188,4,2
Lebanon,0.0227272727,47.5037447892,29.2629178692,4,3
Lebanon,0.021978022,57.469281413,25.0990457459,4,4
Lebanon,0.0225752508,64.4187095543,13.1865796703,4,5
Lebanon,0.0221445221,57.1646775664,15.9183836915,4,6
Lebanon,0.0250582751,56.5963170015,20.9361537511,4,7
Lebanon,0.0334008097,73.4096339019,24.0849895895,4,8
Lebanon,0.05,86.5980489433,31.1863068618,4,9
Lebanon,0.0565384615,92.9286911598,34.2267912671,4,10
Lebanon,0.062099359,105.1677375245,40.0038736879,4,11
Lebanon,0.0560556465,93.3278799254,35.5013409037,4,12
Lebanon,0.0654664484,82.3197135395,38.3652980287,4,13
Lebanon,0.0730769231,85.8473125386,40.0083607972,4,14
Lebanon,0.0702662722,98.1707240626,41.4778549991,4,15
Lebanon,0.061760355,99.2158034056,41.3108490671,4,16
Lebanon,0.0610859729,99.6891605639,37.5565628928,4,17
Lebanon,0.0535444947,102.5153795537,36.7177481944,4,18
Lebanon,0.0393356643,88.6562034506,36.214719696,4,19
Lebanon,0.0424865832,83.6255449415,34.2709426221,4,20
Lebanon,0.0403846154,102.5818628946,32.9086699351,4,21
Lebanon,0.0355351171,117.2924382221,41.585487715,4,22
Lebanon,0.0370879121,90.9570681191,35.3926059889,4,23
Lebanon,0.0308857809,99.863310169,35.3623934483,5,0
Lebanon,0.0265251989,109.1726806715,50.2927172921,5,1
Lebanon,0.020979021,98.7802910053,38.3409863946,5,2
Lebanon,0.0216346154,98.5947330447,27.3434920635,5,3
Lebanon,0.0206043956,51.273903447,11.9319878839,5,4
Lebanon,0.0218531469,65.9084548492,17.1397565884,5,5
Lebanon,0.0220797721,81.7113997114,18.2790612166,5,6
Lebanon,0.0270655271,81.1724705007,27.974744475,5,7
Lebanon,0.0283119658,60.3408684634,19.185871647,5,8
Lebanon,0.0462454212,88.0340429836,28.5142786351,5,9
Lebanon,0.0572552448,103.0852231536,37.759596664,5,10
Lebanon,0.0635062612,122.7579879994,38.8527749943,5,11
Lebanon,0.0580929487,117.4719403479,36.2767065196,5,12
Lebanon,0.0620629371,91.9718988952,40.8566266289,5,13
Lebanon,0.0631868132,103.8271536264,43.6908722844,5,14
Lebanon,0.0567978533,112.2483165974,39.2050114913,5,15
Lebanon,0.0532200358,100.5075176502,41.3901184489,5,16
Lebanon,0.0448717949,87.2020515533,40.0984293536,5,17
Lebanon,0.0389676113,89.2441387892,36.7959985286,5,18
Lebanon,0.0360576923,138.4403967117,60.3377447637,5,19
Lebanon,0.0384615385,109.2288058696,49.7002160939,5,20
Lebanon,0.0395604396,121.5473296812,52.2625393625,5,21
Lebanon,0.0356334842,101.5681186053,50.6300589933,5,22
Lebanon,0.0327635328,54.4299511742,33.1807192096,5,23
Lebanon,0.0292307692,101.7935603566,29.6042303565,6,0
Lebanon,0.0240384615,110.8517234958,37.9191683317,6,1
Lebanon,0.0222672065,107.1097614803,37.6121827519,6,2
Lebanon,0.0212550607,98.7717622655,31.3566738817,6,3
Lebanon,0.024291498,39.7956333597,24.4694792187,6,4
Lebanon,0.0225752508,29.4984321531,10.6766009095,6,5
Lebanon,0.0238461538,36.5111070058,25.7696960362,6,6
Lebanon,0.0233100233,57.3341033099,19.6958846275,6,7
Lebanon,0.0222672065,74.9806848244,25.7037457912,6,8
Lebanon,0.027972028,91.1441974267,21.4936010502,6,9
Lebanon,0.0324175824,85.9561221764,27.8394608516,6,10
Lebanon,0.0378205128,104.3032775079,28.0805783508,6,11
Lebanon,0.0411140584,74.5531078965,34.1436221638,6,12
Lebanon,0.0378205128,115.1986780071,40.9925422847,6,13
Lebanon,0.0324175824,107.7573416364,39.3728747476,6,14
Lebanon,0.0325854701,103.0071241627,36.5130589807,6,15
Lebanon,0.0330528846,119.2597698908,30.6882851944,6,16
Lebanon,0.0403846154,95.9605346423,38.4980928821,6,17
Lebanon,0.0420673077,99.4241969556,36.1229592102,6,18
Lebanon,0.0406593407,88.9151918971,31.3996567424,6,19
Lebanon,0.0395927602,89.8026591458,38.0893970851,6,20
Lebanon,0.0369022869,76.2185700403,34.8195994525,6,21
Lebanon,0.038981289,83.4141479769,42.6153351148,6,22
Lebanon,0.0332167832,85.7749989753,45.704878235,6,23
Macedonia,0.0223463687,165.9997400167,75.4690991248,0,0
Macedonia,0.017380509,144.2587459014,63.8069093873,0,1
Macedonia,0.0135674381,175.0247976445,67.0236859198,0,2
Macedonia,0.0117612467,210.8603476714,73.5150001682,0,3
Macedonia,0.0104960217,197.0440390251,70.78601617,0,4
Macedonia,0.009310987,219.5090043144,75.9175215718,0,5
Macedonia,0.0084645336,201.9715172559,66.5501401665,0,6
Macedonia,0.0103137086,138.0618183126,46.6315378006,0,7
Macedonia,0.014972067,121.5028503826,69.7752421204,0,8
Macedonia,0.0196078431,131.5228712822,85.2560339657,0,9
Macedonia,0.0250322303,115.5143746189,75.9094873826,0,10
Macedonia,0.0288998711,129.2694091815,81.755570495,0,11
Macedonia,0.0296519123,120.3175022322,78.0504524355,0,12
Macedonia,0.0311559948,116.2740975581,70.9211769665,0,13
Macedonia,0.0320154706,134.4031789208,77.7737993043,0,14
Macedonia,0.0341641599,160.7505626725,85.9976631609,0,15
Macedonia,0.0347013322,168.0644763682,81.2650777866,0,16
Macedonia,0.036742587,147.0674086207,74.2160522739,0,17
Macedonia,0.0386764074,156.1916909555,76.1258147719,0,18
Macedonia,0.0423291792,143.8380804773,73.5540173627,0,19
Macedonia,0.0411474001,155.517864681,69.6173161765,0,20
Macedonia,0.0384615385,156.7378918404,78.0752829962,0,21
Macedonia,0.0326600774,142.3652559188,78.9475906699,0,22
Macedonia,0.0292221745,157.419859089,77.5428497448,0,23
Macedonia,0.0253039763,158.4662731254,75.5869340178,1,0
Macedonia,0.0191061453,147.9021799938,76.2668312586,1,1
Macedonia,0.0144134078,177.6059725349,74.1024325473,1,2
Macedonia,0.0125033254,224.6094617322,71.2961952967,1,3
Macedonia,0.0098586921,189.8529606702,74.0188319721,1,4
Macedonia,0.0085441998,118.9753594997,53.3136388626,1,5
Macedonia,0.0075583306,162.2601444099,64.5575488175,1,6
Macedonia,0.0113374959,144.2747746126,51.1482328129,1,7
Macedonia,0.0153334126,143.4195563332,62.9187417056,1,8
Macedonia,0.020090245,147.2973160683,87.2304414886,1,9
Macedonia,0.0247099269,131.2435297495,86.3756775252,1,10
Macedonia,0.0309411259,123.6291714167,83.3072256712,1,11
Macedonia,0.0342715943,124.0069864459,80.941533279,1,12
Macedonia,0.0362054147,130.9223494622,75.9425260567,1,13
Macedonia,0.036957456,140.5149113788,78.2381349749,1,14
Macedonia,0.0365277181,152.1543528813,77.2753221637,1,15
Macedonia,0.0401804899,141.6996362988,79.1698140102,1,16
Macedonia,0.0421143103,146.2645847136,85.0303659189,1,17
Macedonia,0.0437258272,143.9622499443,82.0371083047,1,18
Macedonia,0.0452299098,134.7479762879,69.4403201836,1,19
Macedonia,0.0441555651,142.3626783853,67.769603492,1,20
Macedonia,0.0418994413,143.8832440375,65.6060848758,1,21
Macedonia,0.0382466695,151.3909355127,71.6623050662,1,22
Macedonia,0.0340567254,148.4271945354,73.1294789607,1,23
Macedonia,0.027718092,163.6098824345,72.791436573,2,0
Macedonia,0.0240921788,187.2138154571,68.3429069441,2,1
Macedonia,0.0183559457,182.2499862565,73.9356314088,2,2
Macedonia,0.0132836747,170.4424823262,71.5159694413,2,3
Macedonia,0.0107434465,171.4693386204,69.271920568,2,4
Macedonia,0.0087789306,174.6787839359,58.1427460481,2,5
Macedonia,0.0090593387,122.0995645985,39.6940617859,2,6
Macedonia,0.0114330259,146.8227340481,51.8434370531,2,7
Macedonia,0.0178072626,140.2598931668,72.5976155861,2,8
Macedonia,0.0221314998,140.1647027637,84.7366195304,2,9
Macedonia,0.0266437473,162.3972525386,85.8328831841,2,10
Macedonia,0.0302965191,130.4447921408,81.5916454889,2,11
Macedonia,0.0339492909,128.2487077276,80.8409961329,2,12
Macedonia,0.0379243661,141.0748179248,85.7529846802,2,13
Macedonia,0.0386764074,141.7660049703,89.3849262965,2,14
Macedonia,0.0389987108,139.9801957962,81.2760704143,2,15
Macedonia,0.0407492606,162.799874929,82.723591721,2,16
Macedonia,0.0409325312,139.5640252827,71.7897477253,2,17
Macedonia,0.0431886549,156.9838556899,74.490531741,2,18
Macedonia,0.0464116889,138.6261776951,68.2090960607,2,19
Macedonia,0.0466265578,149.2835153838,69.8706409491,2,20
Macedonia,0.0428663515,142.5867386621,68.800726519,2,21
Macedonia,0.0373871938,138.3595609208,68.7678047909,2,22
Macedonia,0.0336269875,151.4183076521,74.5109437591,2,23
Macedonia,0.0267511818,158.3242459512,71.5999242726,3,0
Macedonia,0.0224603808,205.4656478421,73.1729658222,3,1
Macedonia,0.0157440325,172.2983855287,64.236782074,3,2
Macedonia,0.0116810564,117.1672639806,56.5879314912,3,3
Macedonia,0.0110221954,148.082848693,73.0518347484,3,4
Macedonia,0.0094802776,174.3274431709,66.6069850215,3,5
Macedonia,0.0089385475,126.359173298,45.0425750495,3,6
Macedonia,0.0103351955,120.6688840803,37.4758700729,3,7
Macedonia,0.0151636073,130.7928498919,70.6097779901,3,8
Macedonia,0.0212720241,115.8632483534,87.1043697478,3,9
Macedonia,0.027718092,125.950605631,77.3389761443,3,10
Macedonia,0.0326600774,106.1963612726,78.068455297,3,11
Macedonia,0.0357103735,121.781398033,82.3297231848,3,12
Macedonia,0.0378169317,126.7066301898,71.9209032244,3,13
Macedonia,0.0388912763,135.3044326013,80.1844896175,3,14
Macedonia,0.0402879244,137.4249479912,76.9128089754,3,15
Macedonia,0.0393210142,151.8670402975,80.0711449745,3,16
Macedonia,0.0420068758,146.752916763,83.6732599303,3,17
Macedonia,0.0438332617,152.1576778701,77.320602183,3,18
Macedonia,0.0451224753,151.9946288755,68.4777598831,3,19
Macedonia,0.0444778685,148.8350057543,66.5182322772,3,20
Macedonia,0.0418994413,145.6758419976,69.9289114508,3,21
Macedonia,0.0371723249,140.3441816298,68.6820237793,3,22
Macedonia,0.0336269875,142.9539685884,69.1704786071,3,23
Macedonia,0.0284701332,142.8934803774,68.5296764759,4,0
Macedonia,0.0250322303,135.2761997636,64.4571119111,4,1
Macedonia,0.0194960666,148.0127877828,63.3568466235,4,2
Macedonia,0.0137235851,161.0999372465,69.3899257302,4,3
Macedonia,0.0110299384,201.3442310596,77.5139973931,4,4
Macedonia,0.0094802776,186.8184385854,74.2042627347,4,5
Macedonia,0.0085441998,194.4956340435,59.4539682639,4,6
Macedonia,0.0122632511,136.9517748635,46.2653964251,4,7
Macedonia,0.0156424581,139.853761548,62.4263311343,4,8
Macedonia,0.0208422862,136.6305514307,78.1733783857,4,9
Macedonia,0.0262140095,139.6539108973,79.644432119,4,10
Macedonia,0.0300816502,120.5625627127,76.6359531419,4,11
Macedonia,0.0315478147,131.6674353552,80.5441885078,4,12
Macedonia,0.0348340453,130.9695499926,73.5501964063,4,13
Macedonia,0.0365277181,151.9019851097,81.1903514701,4,14
Macedonia,0.0363128492,164.565881345,79.9909339603,4,15
Macedonia,0.036957456,147.7050912709,77.8570927011,4,16
Macedonia,0.0388912763,146.0129180638,78.906133437,4,17
Macedonia,0.0414697035,142.1723788538,73.626455965,4,18
Macedonia,0.0405027933,159.463821263,72.9308344537,4,19
Macedonia,0.0405027933,145.4763700913,70.1187436728,4,20
Macedonia,0.0364202836,142.8002666073,79.9873592247,4,21
Macedonia,0.0294665352,135.0709488455,86.7857223681,4,22
Macedonia,0.025698324,133.0610060984,68.6231130054,4,23
Macedonia,0.0230446927,143.1335723845,67.3949983039,5,0
Macedonia,0.0177106858,146.2540232842,65.4785984529,5,1
Macedonia,0.0132681564,128.9637695051,71.6441000857,5,2
Macedonia,0.0123703113,151.4793670993,61.9153961228,5,3
Macedonia,0.0098839708,151.2737628652,59.3200182396,5,4
Macedonia,0.0078561453,173.0125096005,70.2612558738,5,5
Macedonia,0.0071384233,151.1633153883,58.6762408887,5,6
Macedonia,0.0075818037,139.6028023774,52.802658044,5,7
Macedonia,0.0096632946,152.2220460845,59.288007938,5,8
Macedonia,0.0139664804,136.6324265075,65.7903892579,5,9
Macedonia,0.0193747771,148.6292113551,74.5727423739,5,10
Macedonia,0.0242458101,134.7252350893,77.0863780022,5,11
Macedonia,0.0294665352,131.5565644615,67.0889866388,5,12
Macedonia,0.0320154706,153.7316087201,78.7728060589,5,13
Macedonia,0.0362580787,129.178320485,68.2885451645,5,14
Macedonia,0.0374946283,147.8337742531,73.0275031507,5,15
Macedonia,0.036742587,157.8980668608,81.0619859851,5,16
Macedonia,0.0356277011,148.9467902376,77.1226521995,5,17
Macedonia,0.0368500215,156.6568398192,78.5912802227,5,18
Macedonia,0.0372797593,157.6865312063,76.3981719277,5,19
Macedonia,0.03513107,141.1909064984,72.4768650265,5,20
Macedonia,0.028480666,136.6570086425,69.124630469,5,21
Macedonia,0.0249753533,142.4498107777,76.090087378,5,22
Macedonia,0.0221314998,144.5630066362,72.7056123369,5,23
Macedonia,0.0204081633,185.0231051403,68.1980199319,6,0
Macedonia,0.0191370498,164.8397107906,68.485902309,6,1
Macedonia,0.0157666046,165.410929543,69.4407058208,6,2
Macedonia,0.0114330259,146.6685684121,66.8000548572,6,3
Macedonia,0.0099760575,162.9117546533,72.8405775942,6,4
Macedonia,0.0090371344,163.7496380104,81.0301264857,6,5
Macedonia,0.0077813248,139.6510263475,52.5421845173,6,6
Macedonia,0.0075130033,175.3196254784,54.2877446491,6,7
Macedonia,0.0089724056,167.5774462487,52.0019132098,6,8
Macedonia,0.0111731844,123.7151549659,48.4437042541,6,9
Macedonia,0.0165168812,139.7532260492,62.3968724152,6,10
Macedonia,0.0224559097,143.055075307,71.7158413117,6,11
Macedonia,0.0278234199,160.6520428101,72.6014637416,6,12
Macedonia,0.0302965191,159.9602316876,71.1561953975,6,13
Macedonia,0.0331972497,151.1189091844,70.9189694685,6,14
Macedonia,0.0345938977,147.4080896348,76.7649013851,6,15
Macedonia,0.0364202836,173.3205210589,84.4359702192,6,16
Macedonia,0.0355608079,186.6495736934,81.2348617032,6,17
Macedonia,0.0372797593,182.6079102449,75.3426781225,6,18
Macedonia,0.0407176622,182.7593332093,73.8237893735,6,19
Macedonia,0.0401804899,165.718239759,73.1605780297,6,20
Macedonia,0.0355608079,137.5629958471,76.3152326299,6,21
Macedonia,0.0330898152,161.0581298422,81.0195645583,6,22
Macedonia,0.028480666,165.3842387258,76.7978116926,6,23
Malaysia,0.0371728787,151.960382344,46.2335943517,0,0
Malaysia,0.0328112609,148.5738901367,44.5017099611,0,1
Malaysia,0.027260111,125.2594594882,42.9775525232,0,2
Malaysia,0.0222045995,122.0211503605,41.3557888461,0,3
Malaysia,0.0189333862,125.7002862645,38.7823496663,0,4
Malaysia,0.0163560666,104.3757984579,33.5999595867,0,5
Malaysia,0.0154639175,90.2282604917,24.053408995,0,6
Malaysia,0.0186982009,84.3000519385,21.2335638287,0,7
Malaysia,0.020519429,103.3957823782,23.5500526019,0,8
Malaysia,0.0292426646,161.0419279315,40.2203485406,0,9
Malaysia,0.0369746233,137.980424135,42.3505126882,0,10
Malaysia,0.037371134,136.9966647143,43.9579380071,0,11
Malaysia,0.0382632831,117.4583046245,37.5766012441,0,12
Malaysia,0.0360824742,134.3527326916,35.076465932,0,13
Malaysia,0.041038858,149.6797591331,39.0881798041,0,14
Malaysia,0.0450039651,146.9790052483,44.865485793,0,15
Malaysia,0.0426249009,145.1298559367,46.0009800704,0,16
Malaysia,0.0425257732,137.2126092724,44.4206816533,0,17
Malaysia,0.0402458366,106.980303002,41.4741617321,0,18
Malaysia,0.0345955591,92.6084634714,37.5181548032,0,19
Malaysia,0.0359833466,111.9410452268,39.5681490096,0,20
Malaysia,0.0432196669,135.6707659814,45.0977892646,0,21
Malaysia,0.047482157,157.7221360084,49.7922061297,0,22
Malaysia,0.04777954,174.8053594716,54.3359647992,0,23
Malaysia,0.044111816,178.2936743329,52.5244451018,1,0
Malaysia,0.0351903251,180.7866841488,45.6781704322,1,1
Malaysia,0.0284496431,169.1795611231,46.4122426087,1,2
Malaysia,0.0244845361,156.8659398768,44.455593359,1,3
Malaysia,0.0185368755,179.5501479528,48.2385549973,1,4
Malaysia,0.014742268,162.7630181475,45.6282372767,1,5
Malaysia,0.0128865979,142.1447603282,34.2938290036,1,6
Malaysia,0.0171821306,125.4534452764,24.2814761866,1,7
Malaysia,0.0268636003,126.4281296569,27.2146715927,1,8
Malaysia,0.0353885805,144.2281778339,42.4339487452,1,9
Malaysia,0.0434179223,139.8096481974,41.4070078925,1,10
Malaysia,0.0443100714,117.3896737202,40.080822385,1,11
Malaysia,0.0439135607,114.0884853268,34.1040355841,1,12
Malaysia,0.0433187946,126.2286695861,34.2760937122,1,13
Malaysia,0.0485725615,157.7935994788,41.8148360811,1,14
Malaysia,0.0506542427,153.6215840713,45.7607470404,1,15
Malaysia,0.0482751784,147.4031248556,48.2968592049,1,16
Malaysia,0.0472839017,127.4573923639,42.9182903349,1,17
Malaysia,0.0442109437,140.9547567363,45.0538117932,1,18
Malaysia,0.0387589215,97.9584792648,39.0522234348,1,19
Malaysia,0.0424266455,112.6920928778,42.4051334892,1,20
Malaysia,0.0486716891,131.2482215864,46.0033532552,1,21
Malaysia,0.0532315623,160.6862460912,46.2404376078,1,22
Malaysia,0.0531324346,183.3397522681,50.3289788534,1,23
Malaysia,0.0497620936,174.4639982773,45.4783665617,2,0
Malaysia,0.0448057098,163.3327458661,46.8542189176,2,1
Malaysia,0.0365781126,165.9925870111,49.9245734354,2,2
Malaysia,0.0307295797,171.8048094494,46.4851265088,2,3
Malaysia,0.024661411,166.5947968336,48.541130401,2,4
Malaysia,0.0181928441,179.571570782,41.9061725387,2,5
Malaysia,0.0148691515,112.5047339649,24.1018798428,2,6
Malaysia,0.0197264076,133.6541581058,25.1611557122,2,7
Malaysia,0.0286478985,128.8594185779,27.2674067804,2,8
Malaysia,0.0394528152,152.9605710605,39.2272779708,2,9
Malaysia,0.047184774,143.5631958313,41.4560913916,2,10
Malaysia,0.0467882633,144.6521933843,40.7906509223,2,11
Malaysia,0.0454996035,127.740956719,35.1446803476,2,12
Malaysia,0.0443100714,130.2897838064,34.1370902258,2,13
Malaysia,0.0479777954,156.3716069156,42.811006169,2,14
Malaysia,0.0510507534,160.4281553829,46.8756087944,2,15
Malaysia,0.0487708168,138.813627106,47.6939935697,2,16
Malaysia,0.0459952419,114.2717441226,43.6122284914,2,17
Malaysia,0.0412371134,115.6617733591,37.6809615342,2,18
Malaysia,0.0353885805,100.9450658671,41.4317763239,2,19
Malaysia,0.0395519429,106.9636771734,40.9952627376,2,20
Malaysia,0.0491673275,145.6200096392,43.4752499821,2,21
Malaysia,0.054520222,180.6548589981,50.1738128291,2,22
Malaysia,0.0571966693,193.5651827139,53.1555116135,2,23
Malaysia,0.0530333069,172.2941645541,47.5048605705,3,0
Malaysia,0.046887391,149.8052073845,47.8301296523,3,1
Malaysia,0.0382632831,162.3058391232,49.3068563353,3,2
Malaysia,0.0319191118,162.9191427944,49.6484173522,3,3
Malaysia,0.0240880254,179.6235025663,51.2722006145,3,4
Malaysia,0.0184960582,174.1936532822,47.5078966258,3,5
Malaysia,0.0157795077,141.319099705,28.1006584676,3,6
Malaysia,0.0216494845,113.7244021783,26.2235742875,3,7
Malaysia,0.030630452,122.564999449,30.6260702241,3,8
Malaysia,0.0368754956,137.3819289268,41.1344325539,3,9
Malaysia,0.0463917526,138.6188652998,42.2639596032,3,10
Malaysia,0.0461934972,131.6295058416,42.4705806625,3,11
Malaysia,0.0452022205,118.7430362831,35.6629793152,3,12
Malaysia,0.0458961142,134.8752283831,36.1617739996,3,13
Malaysia,0.0513481364,143.8527288035,42.4419549692,3,14
Malaysia,0.0524385408,144.729486496,46.4214763549,3,15
Malaysia,0.0519429025,141.8493063245,46.9222928854,3,16
Malaysia,0.050257732,114.7480203522,47.5928882089,3,17
Malaysia,0.047482157,113.0112984346,42.2890247924,3,18
Malaysia,0.0402458366,104.8360332731,43.8780122981,3,19
Malaysia,0.0465900079,104.7064735558,40.9118460908,3,20
