DOW,Hour,Country,Workers,Key,Mouse,Segments
Tue,4,Ethiopia,2,106,211,11
Tue,5,Ethiopia,2,63,76,12
Tue,6,Ethiopia,2,32,209,17
Tue,7,Ethiopia,2,89,183,14
Tue,8,Ethiopia,3,4250,755,39
Tue,9,Ethiopia,4,1037,1047,30
Tue,10,Ethiopia,3,410,630,21
Tue,11,Ethiopia,5,445,523,33
Tue,12,Ethiopia,7,2919,1840,39
Tue,13,Ethiopia,4,328,212,19
Tue,14,Ethiopia,5,850,810,35
Tue,15,Ethiopia,4,802,364,25
Tue,16,Ethiopia,4,2119,1263,26
Tue,17,Ethiopia,4,1597,1385,27
Tue,18,Ethiopia,4,5575,1811,30
Tue,19,Ethiopia,3,1665,2866,24
Tue,20,Ethiopia,3,3148,1195,23
Tue,21,Ethiopia,2,825,298,13
Tue,22,Ethiopia,2,483,266,16
Tue,23,Ethiopia,2,1557,785,16
Wed,0,Ethiopia,3,4330,670,26
Wed,1,Ethiopia,2,1203,1067,25
Wed,2,Ethiopia,2,1400,634,12
Wed,3,Ethiopia,2,1168,595,12
Wed,4,Ethiopia,2,562,251,9
Wed,5,Ethiopia,2,3031,76,13
Wed,6,Ethiopia,2,,,8
Wed,7,Ethiopia,3,1655,510,18
Wed,8,Ethiopia,3,2147,794,21
Wed,9,Ethiopia,4,151,468,26
Wed,10,Ethiopia,3,766,883,10
Wed,11,Ethiopia,3,563,1333,19
Wed,12,Ethiopia,3,307,565,13
Wed,13,Ethiopia,4,2637,892,25
Wed,14,Ethiopia,4,1242,1662,53
Wed,15,Ethiopia,4,3498,2542,53
Wed,16,Ethiopia,3,671,1302,20
Wed,17,Ethiopia,2,1087,950,20
Wed,18,Ethiopia,4,2093,2028,34
Wed,19,Ethiopia,3,431,1393,18
Wed,20,Ethiopia,2,448,857,11
Wed,21,Ethiopia,3,1223,520,26
Wed,22,Ethiopia,4,2969,2333,40
Wed,23,Ethiopia,4,1734,2882,36
Thu,0,Ethiopia,5,3566,1374,25
Thu,1,Ethiopia,3,867,423,17
Thu,2,Ethiopia,1,,,6
Thu,3,Ethiopia,1,,,6
Thu,4,Ethiopia,2,1,11,10
Thu,5,Ethiopia,2,2988,713,11
Thu,6,Ethiopia,3,10722,1337,38
Thu,7,Ethiopia,4,1961,1118,33
Thu,8,Ethiopia,4,451,1063,29
Thu,9,Ethiopia,3,166,560,22
Thu,10,Ethiopia,4,574,1049,20
Thu,11,Ethiopia,4,1337,1833,42
Thu,12,Ethiopia,4,2075,2149,51
Thu,13,Ethiopia,4,7337,3140,48
Thu,14,Ethiopia,3,2768,1855,22
Thu,15,Ethiopia,3,1187,2005,25
Thu,16,Ethiopia,3,555,891,13
Thu,17,Ethiopia,3,1317,1692,22
Thu,18,Ethiopia,2,783,1958,22
Thu,19,Ethiopia,2,913,1247,28
Thu,20,Ethiopia,2,3946,956,19
Thu,21,Ethiopia,2,371,297,5
Thu,22,Ethiopia,2,305,842,12
Thu,23,Ethiopia,2,810,1354,34
Fri,0,Ethiopia,2,1495,1751,46
Fri,1,Ethiopia,2,743,644,7
Fri,2,Ethiopia,1,17,5,3
Fri,3,Ethiopia,2,1102,1328,13
Fri,4,Ethiopia,2,1232,1544,11
Fri,5,Ethiopia,2,873,704,17
Fri,6,Ethiopia,1,146,197,12
Fri,7,Ethiopia,1,16,37,9
Fri,8,Ethiopia,3,169,298,30
Fri,9,Ethiopia,2,546,1540,23
Fri,10,Ethiopia,4,139,555,24
Fri,11,Ethiopia,3,1050,1033,17
Fri,12,Ethiopia,3,467,250,16
Fri,13,Ethiopia,2,147,159,11
Fri,14,Ethiopia,4,267,607,18
Fri,15,Ethiopia,3,751,1635,34
Fri,16,Ethiopia,4,484,868,18
Fri,17,Ethiopia,4,2084,580,17
Fri,18,Ethiopia,3,1411,1781,40
Fri,19,Ethiopia,2,494,1019,14
Fri,20,Ethiopia,2,81,204,8
Fri,22,Ethiopia,2,17,487,14
Fri,23,Ethiopia,2,99,434,8
Sat,0,Ethiopia,1,2554,231,13
Sat,1,Ethiopia,2,2455,187,16
Sat,2,Ethiopia,1,,,6
Sat,3,Ethiopia,2,25,44,11
Sat,4,Ethiopia,2,496,677,19
Sat,5,Ethiopia,1,,,6
Sat,6,Ethiopia,1,465,678,7
Sat,7,Ethiopia,2,455,775,16
Sat,8,Ethiopia,3,585,434,26
Sat,9,Ethiopia,6,3755,138,29
Sat,10,Ethiopia,5,5887,2429,47
Sat,11,Ethiopia,6,7170,4510,67
Sat,12,Ethiopia,5,8199,3633,47
Sat,13,Ethiopia,4,643,612,28
Sat,14,Ethiopia,5,756,993,30
Sat,15,Ethiopia,4,2095,3046,33
Sat,16,Ethiopia,3,720,1594,18
Sat,17,Ethiopia,3,689,521,23
Sat,18,Ethiopia,4,1838,1168,25
Sat,19,Ethiopia,3,8070,1073,19
Sat,20,Ethiopia,3,1445,1043,27
Sat,21,Ethiopia,3,2516,807,14
Sat,22,Ethiopia,2,13,44,4
Sat,23,Ethiopia,3,225,731,16
Fri,12,Faroe Islands,1,14,44,3
Fri,13,Faroe Islands,1,47,119,3
Sun,0,Fiji,1,2,10,10
Sun,1,Fiji,1,163,35,7
Sun,2,Fiji,1,1164,33,4
Sun,5,Fiji,1,495,48,7
Sun,6,Fiji,1,771,157,6
Sun,7,Fiji,1,1,2,10
Sun,8,Fiji,1,3175,1084,54
Sun,9,Fiji,1,6950,2308,73
Sun,10,Fiji,1,5857,2370,69
Sun,11,Fiji,1,3336,1841,58
Sun,12,Fiji,1,1303,573,24
Sun,13,Fiji,1,21,80,26
Sun,14,Fiji,1,176,511,28
Sun,15,Fiji,1,369,474,10
Sun,16,Fiji,1,29,42,9
Sun,20,Fiji,1,1012,168,4
Sun,21,Fiji,1,1671,247,18
Sun,22,Fiji,1,1410,261,11
Sun,23,Fiji,1,1701,329,12
Mon,0,Fiji,1,0,5,6
Mon,5,Fiji,1,31,78,8
Mon,6,Fiji,1,0,49,7
Mon,7,Fiji,1,288,108,6
Mon,8,Fiji,1,,,1
Mon,16,Fiji,1,36,103,5
Mon,17,Fiji,1,55,82,2
Mon,21,Fiji,1,149,111,9
Mon,22,Fiji,1,84,89,3
Tue,3,Fiji,1,339,364,8
Tue,4,Fiji,1,1334,255,13
Tue,5,Fiji,1,1314,723,30
Tue,6,Fiji,1,148,481,20
Tue,7,Fiji,1,797,700,43
Tue,8,Fiji,1,6972,2036,69
Tue,9,Fiji,1,9871,3766,83
Tue,10,Fiji,1,7148,3164,62
Tue,11,Fiji,1,3201,3148,67
Tue,12,Fiji,1,319,852,28
Tue,13,Fiji,1,117,928,26
Tue,14,Fiji,1,284,1038,30
Tue,15,Fiji,1,1073,1988,38
Tue,16,Fiji,1,593,681,12
Tue,18,Fiji,1,707,572,22
Tue,19,Fiji,1,964,736,31
Tue,20,Fiji,1,1885,1465,42
Tue,21,Fiji,1,1559,1107,28
Tue,22,Fiji,1,3602,442,20
Tue,23,Fiji,1,597,116,5
Wed,0,Fiji,1,1,89,4
Wed,1,Fiji,1,10,183,3
Wed,3,Fiji,1,1,17,3
Wed,4,Fiji,1,247,440,13
Wed,5,Fiji,1,1428,1004,34
Wed,6,Fiji,1,1538,1220,35
Wed,7,Fiji,1,626,643,22
Wed,8,Fiji,1,4431,929,48
Wed,9,Fiji,1,13816,2503,74
Wed,10,Fiji,1,10026,2631,61
Wed,11,Fiji,1,8834,1902,53
Wed,12,Fiji,1,2354,612,36
Wed,13,Fiji,1,496,1149,32
Wed,14,Fiji,1,321,1434,25
Wed,15,Fiji,1,390,1351,37
Wed,16,Fiji,1,1406,790,22
Wed,17,Fiji,1,,,1
Wed,18,Fiji,1,101,467,18
Wed,19,Fiji,1,608,657,43
Wed,20,Fiji,1,1795,1257,46
Wed,21,Fiji,1,3973,1180,36
Wed,22,Fiji,1,437,574,10
Wed,23,Fiji,1,146,529,12
Thu,4,Fiji,1,527,265,20
Thu,5,Fiji,1,789,1295,53
Thu,6,Fiji,1,1576,1792,44
Thu,7,Fiji,1,2304,580,41
Thu,8,Fiji,1,3643,1352,57
Thu,9,Fiji,1,6696,3057,65
Thu,10,Fiji,1,5451,2216,62
Thu,11,Fiji,1,430,1540,50
Thu,12,Fiji,1,189,719,21
Thu,13,Fiji,1,34,57,11
Thu,14,Fiji,1,60,176,9
Thu,15,Fiji,1,1231,729,24
Thu,16,Fiji,1,522,787,19
Thu,17,Fiji,1,116,35,3
Thu,18,Fiji,1,572,665,18
Thu,19,Fiji,1,390,217,19
Thu,20,Fiji,1,2547,1429,73
Thu,21,Fiji,1,10518,3300,82
Thu,22,Fiji,1,6566,3218,76
Thu,23,Fiji,1,887,277,12
Fri,3,Fiji,1,30,96,4
Fri,4,Fiji,1,547,537,12
Fri,5,Fiji,1,533,983,35
Fri,6,Fiji,1,1514,1222,44
Fri,7,Fiji,1,789,769,44
Fri,8,Fiji,1,2486,1290,57
Fri,9,Fiji,1,7531,2646,61
Fri,10,Fiji,1,4317,1934,45
Fri,11,Fiji,1,372,1621,32
Fri,12,Fiji,1,372,811,18
Fri,13,Fiji,1,63,295,15
Fri,14,Fiji,1,441,1147,43
Fri,15,Fiji,1,1836,1238,30
Fri,16,Fiji,1,714,970,27
Fri,17,Fiji,1,472,916,16
Fri,18,Fiji,1,199,986,19
Fri,19,Fiji,1,1238,1010,38
Fri,20,Fiji,1,5715,2067,86
Fri,21,Fiji,1,6775,2671,69
Fri,22,Fiji,1,3206,1824,38
Fri,23,Fiji,1,1171,1055,16
Sat,0,Fiji,1,749,684,9
Sat,1,Fiji,1,,,1
Sat,2,Fiji,1,312,202,8
Sat,3,Fiji,1,769,218,8
Sat,4,Fiji,1,895,592,17
Sat,5,Fiji,1,2256,1226,49
Sat,6,Fiji,1,1357,1238,35
Sat,7,Fiji,1,536,734,48
Sat,8,Fiji,1,1554,2030,97
Sat,9,Fiji,1,7110,4656,117
Sat,10,Fiji,1,8441,5056,109
Sat,11,Fiji,1,3992,3545,87
Sat,12,Fiji,1,1461,1014,26
Sat,13,Fiji,1,,,1
Sat,14,Fiji,1,567,309,8
Sat,15,Fiji,1,430,830,26
Sat,16,Fiji,1,943,1827,40
Sat,17,Fiji,1,233,722,24
Sat,18,Fiji,1,396,1417,41
Sat,19,Fiji,1,353,1134,54
Sat,20,Fiji,1,990,1129,47
Sat,21,Fiji,1,898,750,30
Sat,22,Fiji,1,2030,580,35
Sat,23,Fiji,1,1302,752,24
Sun,0,Finland,13,58526,11754,266
Sun,1,Finland,11,33044,6150,148
Sun,2,Finland,11,30572,5637,142
Sun,3,Finland,10,25538,4714,113
Sun,4,Finland,8,32097,4732,122
Sun,5,Finland,9,22875,4648,124
Sun,6,Finland,8,18302,3671,104
Sun,7,Finland,7,19210,4761,160
Sun,8,Finland,10,26274,7782,213
Sun,9,Finland,13,38000,6216,217
Sun,10,Finland,15,32610,5850,226
Sun,11,Finland,17,41972,7480,224
Sun,12,Finland,12,48743,9143,255
Sun,13,Finland,13,61289,7123,243
Sun,14,Finland,12,46536,8101,168
Sun,15,Finland,16,36242,7752,201
Sun,16,Finland,17,44077,8097,182
Sun,17,Finland,16,53413,7921,249
Sun,18,Finland,18,50671,8346,244
Sun,19,Finland,19,62636,11147,271
Sun,20,Finland,18,68959,9547,277
Sun,21,Finland,14,45420,7716,210
Sun,22,Finland,10,56383,9187,220
Sun,23,Finland,13,71176,12679,254
Mon,0,Finland,13,65192,11456,236
Mon,1,Finland,8,40706,6186,125
Mon,2,Finland,10,16636,2552,77
Mon,3,Finland,9,15151,1767,60
Mon,4,Finland,8,14113,2489,71
Mon,5,Finland,7,10431,2385,56
Mon,6,Finland,8,11258,2285,61
Mon,7,Finland,12,22941,5436,135
Mon,8,Finland,14,31776,7253,231
Mon,9,Finland,17,52808,10804,351
Mon,10,Finland,17,64284,11970,367
Mon,11,Finland,17,86026,18239,448
Mon,12,Finland,21,117146,19941,559
Mon,13,Finland,23,139540,20814,564
Mon,14,Finland,23,149516,22838,564
Mon,15,Finland,19,141982,22441,552
Mon,16,Finland,20,114474,23887,549
Mon,17,Finland,23,104545,23434,473
Mon,18,Finland,24,111680,23122,493
Mon,19,Finland,22,119097,26394,538
Mon,20,Finland,21,124196,26753,613
Mon,21,Finland,17,98988,23242,491
Mon,22,Finland,16,88905,22161,398
Mon,23,Finland,15,93187,24584,410
Tue,0,Finland,15,81601,18142,341
Tue,1,Finland,12,47214,11020,171
Tue,2,Finland,10,24619,6810,115
Tue,3,Finland,9,17768,3601,121
Tue,4,Finland,10,14233,3566,130
Tue,5,Finland,9,18959,4192,98
Tue,6,Finland,13,18114,3152,101
Tue,7,Finland,12,16020,3997,124
Tue,8,Finland,18,41802,9285,290
Tue,9,Finland,20,78740,14009,386
Tue,10,Finland,17,103157,19034,454
Tue,11,Finland,18,133621,23663,582
Tue,12,Finland,22,149068,24730,756
Tue,13,Finland,24,159839,28134,711
Tue,14,Finland,19,159185,32288,661
Tue,15,Finland,19,129586,27510,566
Tue,16,Finland,23,118684,27578,620
Tue,17,Finland,22,152366,32382,590
Tue,18,Finland,21,110372,28580,528
Tue,19,Finland,19,110546,28841,550
Tue,20,Finland,19,112444,26391,590
Tue,21,Finland,16,101324,22951,491
Tue,22,Finland,17,96043,23245,453
Tue,23,Finland,14,77662,19904,424
Wed,0,Finland,10,59102,15218,296
Wed,1,Finland,11,34877,7789,180
Wed,2,Finland,10,24182,5966,146
Wed,3,Finland,10,24122,6968,153
Wed,4,Finland,9,36211,7728,174
Wed,5,Finland,8,30182,6945,142
Wed,6,Finland,11,22444,6421,105
Wed,7,Finland,13,28403,3555,175
Wed,8,Finland,18,67057,12039,352
Wed,9,Finland,20,98482,17316,487
Wed,10,Finland,19,119276,20410,531
Wed,11,Finland,16,141446,24613,576
Wed,12,Finland,16,176559,25543,643
Wed,13,Finland,25,177695,26925,664
Wed,14,Finland,24,167142,27748,693
Wed,15,Finland,27,157400,26293,653
Wed,16,Finland,21,129405,29917,645
Wed,17,Finland,21,113238,27162,583
Wed,18,Finland,19,118916,23071,573
Wed,19,Finland,21,114375,24232,549
Wed,20,Finland,19,96010,21964,530
Wed,21,Finland,16,84147,19573,470
Wed,22,Finland,13,77707,19571,405
Wed,23,Finland,11,66438,16540,336
Thu,0,Finland,11,55293,12514,293
Thu,1,Finland,10,41188,9969,183
Thu,2,Finland,10,25468,6564,136
Thu,3,Finland,9,10135,3522,135
Thu,4,Finland,10,20086,4028,132
Thu,5,Finland,11,25969,5673,143
Thu,6,Finland,10,33479,7096,130
Thu,7,Finland,14,41808,8862,197
Thu,8,Finland,14,53462,9233,245
Thu,9,Finland,21,76017,12987,367
Thu,10,Finland,23,73236,12545,388
Thu,11,Finland,19,109934,16802,471
Thu,12,Finland,20,110978,18819,538
Thu,13,Finland,19,133269,20260,567
Thu,14,Finland,22,133844,20376,589
Thu,15,Finland,25,136868,21576,612
Thu,16,Finland,23,142559,28999,613
Thu,17,Finland,18,131009,26351,515
Thu,18,Finland,21,119565,25927,506
Thu,19,Finland,20,118228,25681,545
Thu,20,Finland,22,138409,29690,627
Thu,21,Finland,20,130482,26191,544
Thu,22,Finland,17,115959,26891,492
Thu,23,Finland,14,95679,22372,388
Fri,0,Finland,15,76519,14400,305
Fri,1,Finland,13,54952,8969,214
Fri,2,Finland,10,33315,5972,145
Fri,3,Finland,10,24556,5648,190
Fri,4,Finland,12,35654,9169,182
Fri,5,Finland,10,35409,7360,128
Fri,6,Finland,11,40516,7407,152
Fri,7,Finland,12,34646,6129,172
Fri,8,Finland,21,52543,9493,262
Fri,9,Finland,21,56335,10619,339
Fri,10,Finland,20,104636,18568,460
Fri,11,Finland,20,130561,21989,541
Fri,12,Finland,23,176264,26576,657
Fri,13,Finland,21,171851,24506,605
Fri,14,Finland,21,126271,17145,511
Fri,15,Finland,18,115591,18537,514
Fri,16,Finland,21,121755,22082,586
Fri,17,Finland,22,112203,24167,515
Fri,18,Finland,22,110889,22727,468
Fri,19,Finland,23,108495,24995,552
Fri,20,Finland,24,102201,24382,480
Fri,21,Finland,22,90589,23506,483
Fri,22,Finland,18,80812,21155,467
Fri,23,Finland,17,65551,18940,392
Sat,0,Finland,14,58819,11713,314
Sat,1,Finland,14,33129,8147,209
Sat,2,Finland,8,23348,5372,137
Sat,3,Finland,12,26190,6099,192
Sat,4,Finland,12,37181,7288,225
Sat,5,Finland,11,40886,6119,193
Sat,6,Finland,12,41348,6210,164
Sat,7,Finland,11,40110,6413,135
Sat,8,Finland,11,43778,7485,158
Sat,9,Finland,14,61722,8971,214
Sat,10,Finland,16,64019,10007,203
Sat,11,Finland,15,62658,10261,212
Sat,12,Finland,15,59158,7794,208
Sat,13,Finland,17,61339,10230,296
Sat,14,Finland,17,68576,10907,300
Sat,15,Finland,14,57566,10248,213
Sat,16,Finland,14,52753,12017,254
Sat,17,Finland,16,64892,10847,224
Sat,18,Finland,19,71224,14455,286
Sat,19,Finland,15,77190,14547,303
Sat,20,Finland,14,72758,13924,291
Sat,21,Finland,12,58335,13422,254
Sat,22,Finland,14,52523,11551,262
Sat,23,Finland,16,62353,11796,291
Sun,0,France,44,78299,21415,744
Sun,1,France,27,41943,13203,539
Sun,2,France,23,32867,9003,423
Sun,3,France,25,29837,10277,396
Sun,4,France,23,40090,13889,447
Sun,5,France,29,73746,21020,541
Sun,6,France,34,83237,22408,645
Sun,7,France,42,93945,29120,811
Sun,8,France,51,120253,40754,1271
Sun,9,France,60,207904,58590,1553
Sun,10,France,68,284783,77996,1857
Sun,11,France,76,279985,83728,1894
Sun,12,France,77,258055,82695,1830
Sun,13,France,79,257514,78126,1774
Sun,14,France,83,279998,85694,1968
Sun,15,France,87,282898,90934,2016
Sun,16,France,85,283936,84068,1903
Sun,17,France,81,268791,70797,1758
Sun,18,France,89,241263,65712,1714
Sun,19,France,82,235301,60992,1722
Sun,20,France,80,207252,63804,1635
Sun,21,France,80,200884,60562,1558
Sun,22,France,65,189766,51513,1272
Sun,23,France,56,136266,39049,807
Mon,0,France,43,56659,19763,488
Mon,1,France,24,47518,13367,314
Mon,2,France,26,21038,7697,295
Mon,3,France,23,22052,7998,285
Mon,4,France,19,34352,12156,361
Mon,5,France,30,80495,21235,631
Mon,6,France,39,119038,28068,720
Mon,7,France,50,148818,36823,1037
Mon,8,France,64,300708,74713,2190
Mon,9,France,89,501790,128564,3304
Mon,10,France,90,591293,155204,3606
Mon,11,France,94,586421,157568,3455
Mon,12,France,101,531276,143799,3248
Mon,13,France,104,557389,153238,3516
Mon,14,France,112,662181,180295,3925
Mon,15,France,107,641049,180523,4003
Mon,16,France,107,553536,154326,3553
Mon,17,France,109,521998,137320,3239
Mon,18,France,110,412198,124346,2722
Mon,19,France,100,308452,104843,2422
Mon,20,France,92,302951,109828,2380
Mon,21,France,86,277702,89109,2161
Mon,22,France,78,199795,64809,1458
Mon,23,France,68,123362,46046,1045
Tue,0,France,52,79511,29093,658
Tue,1,France,44,63779,25671,552
Tue,2,France,33,39427,18543,397
Tue,3,France,29,26245,13784,366
Tue,4,France,25,30319,13138,367
Tue,5,France,29,84619,20612,536
Tue,6,France,40,102619,27164,749
Tue,7,France,58,187094,49412,1246
Tue,8,France,80,357640,90984,2336
Tue,9,France,92,548266,146736,3538
Tue,10,France,89,621746,153694,3539
Tue,11,France,98,589431,142151,3582
Tue,12,France,97,554576,138518,3471
Tue,13,France,105,564767,152533,3830
Tue,14,France,111,676686,180438,4193
Tue,15,France,111,637051,168311,3840
Tue,16,France,101,600954,153813,3552
Tue,17,France,103,493269,131229,3008
Tue,18,France,96,367142,109849,2514
Tue,19,France,90,289596,90966,2368
Tue,20,France,85,272854,94763,2405
Tue,21,France,96,278779,95023,2238
Tue,22,France,93,257274,77992,1679
Tue,23,France,70,138705,52411,993
Wed,0,France,53,89886,30364,701
Wed,1,France,35,52659,19769,482
Wed,2,France,30,45454,12885,410
Wed,3,France,27,38001,13706,418
Wed,4,France,24,51876,16533,472
Wed,5,France,33,110417,25596,687
Wed,6,France,40,127793,35159,958
Wed,7,France,51,165192,46209,1305
Wed,8,France,69,243887,66890,2132
Wed,9,France,90,446409,123618,3345
Wed,10,France,103,621508,150923,3815
Wed,11,France,111,623650,153483,3707
Wed,12,France,108,520708,131570,3412
Wed,13,France,113,563882,151277,3820
Wed,14,France,111,632635,163908,4079
Wed,15,France,110,690630,168448,3934
Wed,16,France,103,650416,161303,3610
Wed,17,France,107,539804,147127,3329
Wed,18,France,102,409433,124700,2668
Wed,19,France,104,339286,100698,2434
Wed,20,France,96,311106,104926,2504
Wed,21,France,92,295993,96590,2342
Wed,22,France,90,266637,82079,1672
Wed,23,France,77,198078,49224,1188
Thu,0,France,62,122079,34092,784
Thu,1,France,44,77137,23963,581
Thu,2,France,39,39063,13233,395
Thu,3,France,33,32245,10950,324
Thu,4,France,31,57944,13324,403
Thu,5,France,33,122957,19788,648
Thu,6,France,45,149495,28413,846
Thu,7,France,58,199075,35320,1277
Thu,8,France,71,336227,76058,2376
Thu,9,France,96,570378,132356,3588
Thu,10,France,98,650903,161899,3948
Thu,11,France,98,590825,149198,3653
Thu,12,France,98,540091,135930,3386
Thu,13,France,109,541718,140716,3684
Thu,14,France,112,677695,166095,4167
Thu,15,France,113,738454,176195,4204
Thu,16,France,108,578559,160067,3520
Thu,17,France,109,536429,137481,3104
Thu,18,France,102,409388,125317,2746
Thu,19,France,100,323620,109943,2537
Thu,20,France,96,323828,99013,2398
Thu,21,France,95,331896,99301,2248
Thu,22,France,83,271266,79028,1623
Thu,23,France,70,172975,56305,1102
Fri,0,France,56,93707,37271,725
Fri,1,France,45,76360,23866,563
Fri,2,France,34,47802,14601,444
Fri,3,France,32,46748,11482,399
Fri,4,France,29,59954,17835,579
Fri,5,France,32,129479,27126,728
Fri,6,France,41,160211,36250,951
Fri,7,France,51,188628,38822,1205
Fri,8,France,67,277377,66192,2119
Fri,9,France,86,533280,137489,3315
Fri,10,France,98,658601,168256,3713
Fri,11,France,110,643096,168247,3707
Fri,12,France,108,558715,152788,3237
Fri,13,France,109,548565,132797,3350
Fri,14,France,114,677900,175958,3700
Fri,15,France,117,696230,173401,3817
Fri,16,France,108,543939,142596,3056
Fri,17,France,116,473407,121281,2721
Fri,18,France,106,364259,101883,2160
Fri,19,France,97,264437,73499,1962
Fri,20,France,93,211073,78068,1873
Fri,21,France,75,188541,73204,1703
Fri,22,France,68,157983,53501,1276
Fri,23,France,67,131244,37057,910
Sat,0,France,50,72867,22230,635
Sat,1,France,37,55812,16106,466
Sat,2,France,25,39592,11381,356
Sat,3,France,23,34061,8697,338
Sat,4,France,21,53714,13792,455
Sat,5,France,25,108714,25766,647
Sat,6,France,31,134734,34179,737
Sat,7,France,42,130344,35463,879
Sat,8,France,57,146358,47564,1328
Sat,9,France,76,242261,73007,1836
Sat,10,France,78,321638,80625,2045
Sat,11,France,81,331285,88435,2070
Sat,12,France,79,227338,79702,1789
Sat,13,France,89,274198,83340,1895
Sat,14,France,91,317889,87420,1974
Sat,15,France,95,346273,96366,2068
Sat,16,France,87,302394,93799,1920
Sat,17,France,89,280668,78163,1766
Sat,18,France,80,234874,75348,1607
Sat,19,France,70,204211,61493,1383
Sat,20,France,59,141053,47550,1212
Sat,21,France,63,155843,51634,1256
Sat,22,France,60,138632,40895,1002
Sat,23,France,52,121491,35719,887
Sun,11,French Guiana,1,615,511,7
Sun,12,French Guiana,1,700,235,7
Sun,13,French Guiana,1,794,766,8
Sun,14,French Guiana,1,1266,1104,6
Sun,15,French Guiana,1,461,276,2
Mon,7,French Guiana,1,388,698,8
Mon,8,French Guiana,1,1167,1085,10
Mon,9,French Guiana,1,2112,1112,12
Mon,10,French Guiana,1,1331,1119,17
Mon,11,French Guiana,1,,,12
Mon,12,French Guiana,1,2193,988,22
Mon,13,French Guiana,1,4170,2371,40
Mon,14,French Guiana,1,5011,3308,48
Mon,15,French Guiana,1,4895,3429,26
Mon,16,French Guiana,1,4838,3349,27
Mon,17,French Guiana,1,2567,1685,21
Mon,18,French Guiana,1,3631,1820,25
Mon,19,French Guiana,1,1667,906,10
Tue,4,French Guiana,1,1,1,2
Tue,5,French Guiana,1,1023,966,6
Tue,6,French Guiana,1,1826,1171,6
Tue,7,French Guiana,1,1535,993,7
Tue,8,French Guiana,1,984,261,5
Tue,9,French Guiana,1,9,24,10
Tue,10,French Guiana,1,1705,1202,10
Tue,11,French Guiana,1,2761,1802,19
Tue,12,French Guiana,1,4561,3231,30
Tue,13,French Guiana,1,5024,2576,25
Tue,14,French Guiana,1,3137,1486,22
Tue,15,French Guiana,1,1515,812,9
Tue,16,French Guiana,1,509,519,13
Tue,17,French Guiana,1,1835,1297,17
Tue,18,French Guiana,1,4031,3325,31
Tue,19,French Guiana,1,2192,898,20
Tue,20,French Guiana,1,1682,948,8
Tue,21,French Guiana,1,1629,796,10
Tue,22,French Guiana,1,2024,711,6
Tue,23,French Guiana,1,2072,516,8
Wed,4,French Guiana,1,309,330,4
Wed,5,French Guiana,1,3203,1334,16
Wed,6,French Guiana,1,1860,1647,11
Wed,7,French Guiana,1,5712,2754,25
Wed,8,French Guiana,1,6459,4879,38
Wed,9,French Guiana,1,5252,3447,40
Wed,10,French Guiana,1,4189,2793,33
Wed,11,French Guiana,1,8979,3672,43
Wed,12,French Guiana,1,6861,2633,38
Wed,13,French Guiana,1,3631,1968,21
Wed,14,French Guiana,1,4397,2992,36
Wed,15,French Guiana,1,8394,4264,39
Wed,16,French Guiana,1,4132,3182,36
Wed,17,French Guiana,1,7546,3788,35
Wed,18,French Guiana,1,4141,2569,23
Wed,19,French Guiana,1,3777,2431,16
Wed,20,French Guiana,1,,,1
Thu,2,French Guiana,1,14,13,2
Thu,4,French Guiana,1,392,249,3
Thu,5,French Guiana,1,2100,1668,14
Thu,6,French Guiana,1,3379,2234,11
Thu,7,French Guiana,1,1485,781,7
Thu,8,French Guiana,1,2157,1037,13
Thu,9,French Guiana,1,4482,1804,16
Thu,10,French Guiana,1,3067,1907,17
Thu,11,French Guiana,1,3477,1800,24
Thu,12,French Guiana,1,5227,2777,28
Thu,13,French Guiana,1,1487,710,11
Thu,14,French Guiana,1,3885,2707,23
Thu,15,French Guiana,1,2994,1291,14
Thu,16,French Guiana,1,1806,905,11
Thu,17,French Guiana,1,2649,1264,17
Thu,18,French Guiana,1,1376,673,6
Thu,19,French Guiana,1,,,7
Thu,20,French Guiana,1,,,6
Thu,21,French Guiana,1,424,488,7
Thu,22,French Guiana,1,2943,2329,12
Thu,23,French Guiana,1,1365,706,6
Fri,8,French Guiana,1,1,1,3
Fri,9,French Guiana,1,1270,717,20
Fri,10,French Guiana,1,2655,1778,32
Fri,11,French Guiana,1,6601,3766,33
Fri,12,French Guiana,1,3647,2865,33
Fri,13,French Guiana,1,2994,1529,35
Fri,14,French Guiana,1,3951,2730,29
Fri,15,French Guiana,1,6990,3452,27
Fri,16,French Guiana,1,3683,3339,20
Fri,17,French Guiana,1,4846,2341,15
Fri,18,French Guiana,1,2839,741,9
Fri,19,French Guiana,1,1179,1030,6
Fri,20,French Guiana,1,168,108,2
Tue,17,French Southern and Antarctic Lands,1,26,106,5
Tue,18,French Southern and Antarctic Lands,1,19,322,6
Tue,19,French Southern and Antarctic Lands,1,0,75,3
Tue,21,French Southern and Antarctic Lands,1,274,193,9
Tue,22,French Southern and Antarctic Lands,1,1515,404,8
Tue,23,French Southern and Antarctic Lands,1,1525,366,6
Wed,0,French Southern and Antarctic Lands,1,81,52,2
Wed,6,French Southern and Antarctic Lands,1,21,77,5
Wed,7,French Southern and Antarctic Lands,1,1219,644,16
Wed,8,French Southern and Antarctic Lands,1,423,150,10
Wed,12,French Southern and Antarctic Lands,1,1540,380,7
Wed,13,French Southern and Antarctic Lands,1,1168,354,7
