active_contractors,total_contractors,percent_activity,utc_dayoftheweek,utc_hour,country
38.1153846154,300,0.1270512821,4,17,Argentina
41.2884615385,300,0.1376282051,4,18,Argentina
41.2692307692,300,0.1375641026,4,19,Argentina
38.6730769231,300,0.1289102564,4,20,Argentina
29.1346153846,300,0.0971153846,4,21,Argentina
21.4615384615,300,0.0715384615,4,22,Argentina
17.3269230769,300,0.0577564103,4,23,Argentina
14.2692307692,300,0.0475641026,5,0,Argentina
13.4615384615,300,0.0448717949,5,1,Argentina
13.1730769231,300,0.0439102564,5,2,Argentina
12.3461538462,300,0.0411538462,5,3,Argentina
9.1538461538,300,0.0305128205,5,4,Argentina
6.4230769231,300,0.0214102564,5,5,Argentina
4.4038461538,300,0.0146794872,5,6,Argentina
2.7450980392,300,0.0091503268,5,7,Argentina
2.625,300,0.00875,5,8,Argentina
3.3921568627,300,0.0113071895,5,9,Argentina
4.8846153846,300,0.0162820513,5,10,Argentina
12.6153846154,300,0.0420512821,5,11,Argentina
24.9038461538,300,0.0830128205,5,12,Argentina
32.1346153846,300,0.1071153846,5,13,Argentina
35.2115384615,300,0.1173717949,5,14,Argentina
35.0576923077,300,0.1168589744,5,15,Argentina
34.5961538462,300,0.1153205128,5,16,Argentina
36,300,0.12,5,17,Argentina
38.3653846154,300,0.1278846154,5,18,Argentina
37.8653846154,300,0.1262179487,5,19,Argentina
33.8076923077,300,0.1126923077,5,20,Argentina
24.7307692308,300,0.0824358974,5,21,Argentina
17.6923076923,300,0.058974359,5,22,Argentina
13.7115384615,300,0.0457051282,5,23,Argentina
10.1886792453,300,0.0339622642,6,0,Argentina
8.1132075472,300,0.0270440252,6,1,Argentina
7.8653846154,300,0.0262179487,6,2,Argentina
7.2075471698,300,0.0240251572,6,3,Argentina
5.3773584906,300,0.0179245283,6,4,Argentina
3.8490566038,300,0.0128301887,6,5,Argentina
2.8163265306,300,0.0093877551,6,6,Argentina
2.1777777778,300,0.0072592593,6,7,Argentina
2.075,300,0.0069166667,6,8,Argentina
2.0975609756,300,0.0069918699,6,9,Argentina
2.2954545455,300,0.0076515152,6,10,Argentina
2.9607843137,300,0.009869281,6,11,Argentina
4.6538461538,300,0.0155128205,6,12,Argentina
7.320754717,300,0.0244025157,6,13,Argentina
9.7169811321,300,0.0323899371,6,14,Argentina
10.358490566,300,0.0345283019,6,15,Argentina
9.2075471698,300,0.0306918239,6,16,Argentina
9.3018867925,300,0.0310062893,6,17,Argentina
10.5849056604,300,0.0352830189,6,18,Argentina
11.3396226415,300,0.0377987421,6,19,Argentina
10.9056603774,300,0.0363522013,6,20,Argentina
10.2452830189,300,0.0341509434,6,21,Argentina
9.7547169811,300,0.0325157233,6,22,Argentina
8.7358490566,300,0.0291194969,6,23,Argentina
2.1764705882,212,0.0102663707,0,0,Armenia
1.9047619048,212,0.008984726,0,1,Armenia
1.8974358974,212,0.0089501693,0,2,Armenia
1.7631578947,212,0.0083167825,0,3,Armenia
2.0952380952,212,0.0098831986,0,4,Armenia
2.6086956522,212,0.0123051682,0,5,Armenia
3.48,212,0.0164150943,0,6,Armenia
5.1568627451,212,0.0243248243,0,7,Armenia
6.5098039216,212,0.0307066223,0,8,Armenia
7.0961538462,212,0.0334724238,0,9,Armenia
7.75,212,0.0365566038,0,10,Armenia
8.1538461538,212,0.0384615385,0,11,Armenia
8.7115384615,212,0.0410921626,0,12,Armenia
8.5384615385,212,0.040275762,0,13,Armenia
8.25,212,0.0389150943,0,14,Armenia
8.2884615385,212,0.0390965167,0,15,Armenia
8.2307692308,212,0.0388243832,0,16,Armenia
8.2307692308,212,0.0388243832,0,17,Armenia
8.2884615385,212,0.0390965167,0,18,Armenia
7.7692307692,212,0.0366473149,0,19,Armenia
7.5384615385,212,0.0355587808,0,20,Armenia
5.9038461538,212,0.0278483309,0,21,Armenia
4.2745098039,212,0.0201627821,0,22,Armenia
2.9111111111,212,0.0137316562,0,23,Armenia
1.9473684211,212,0.0091857001,1,0,Armenia
1.3333333333,212,0.0062893082,1,1,Armenia
1.3703703704,212,0.0064640112,1,2,Armenia
1.6764705882,212,0.0079078801,1,3,Armenia
3.8723404255,212,0.0182657567,1,4,Armenia
9.66,212,0.0455660377,1,5,Armenia
15.2156862745,212,0.0717721051,1,6,Armenia
19.862745098,212,0.0936921939,1,7,Armenia
22.1923076923,212,0.1046806967,1,8,Armenia
24.2745098039,212,0.1145024047,1,9,Armenia
25.3921568627,212,0.1197743248,1,10,Armenia
25.6538461538,212,0.1210087083,1,11,Armenia
26.4230769231,212,0.1246371553,1,12,Armenia
25.7307692308,212,0.121371553,1,13,Armenia
23.6153846154,212,0.1113933237,1,14,Armenia
20.0192307692,212,0.0944303338,1,15,Armenia
17.0192307692,212,0.0802793904,1,16,Armenia
14.3461538462,212,0.067670537,1,17,Armenia
12.2115384615,212,0.0576015965,1,18,Armenia
11.2884615385,212,0.0532474601,1,19,Armenia
9.6153846154,212,0.0453555878,1,20,Armenia
6.7884615385,212,0.032021045,1,21,Armenia
4.82,212,0.0227358491,1,22,Armenia
2.9347826087,212,0.0138433142,1,23,Armenia
2.1025641026,212,0.0099177552,2,0,Armenia
1.8285714286,212,0.0086253369,2,1,Armenia
1.71875,212,0.0081073113,2,2,Armenia
1.8974358974,212,0.0089501693,2,3,Armenia
4.5,212,0.0212264151,2,4,Armenia
10.3269230769,212,0.0487119013,2,5,Armenia
16.5961538462,212,0.0782837446,2,6,Armenia
20.8653846154,212,0.0984216255,2,7,Armenia
23.3269230769,212,0.110032656,2,8,Armenia
25.1346153846,212,0.1185595065,2,9,Armenia
26.1923076923,212,0.1235486212,2,10,Armenia
27.3653846154,212,0.1290820029,2,11,Armenia
27.3846153846,212,0.1291727141,2,12,Armenia
26.8846153846,212,0.1268142235,2,13,Armenia
24.2884615385,212,0.1145682148,2,14,Armenia
21.6730769231,212,0.1022314949,2,15,Armenia
17.2692307692,212,0.0814586357,2,16,Armenia
14.4807692308,212,0.0683055152,2,17,Armenia
12.9038461538,212,0.0608671988,2,18,Armenia
11.5192307692,212,0.0543359942,2,19,Armenia
9.8269230769,212,0.0463534107,2,20,Armenia
7.3269230769,212,0.0345609579,2,21,Armenia
5.1730769231,212,0.0244013062,2,22,Armenia
3.1153846154,212,0.0146952104,2,23,Armenia
2.3333333333,212,0.0110062893,3,0,Armenia
1.9696969697,212,0.0092910234,3,1,Armenia
1.696969697,212,0.008004574,3,2,Armenia
1.976744186,212,0.009324265,3,3,Armenia
5.0652173913,212,0.0238925349,3,4,Armenia
10.7058823529,212,0.0504994451,3,5,Armenia
17.431372549,212,0.0822234554,3,6,Armenia
21.4423076923,212,0.1011429608,3,7,Armenia
23.9615384615,212,0.1130261248,3,8,Armenia
24.8846153846,212,0.1173802612,3,9,Armenia
26.4038461538,212,0.1245464441,3,10,Armenia
27.8076923077,212,0.1311683599,3,11,Armenia
27.6538461538,212,0.1304426705,3,12,Armenia
27.7307692308,212,0.1308055152,3,13,Armenia
25.1346153846,212,0.1185595065,3,14,Armenia
20.9423076923,212,0.0987844702,3,15,Armenia
17.5,212,0.0825471698,3,16,Armenia
14.7692307692,212,0.0696661829,3,17,Armenia
13.0769230769,212,0.0616835994,3,18,Armenia
11.4807692308,212,0.0541545718,3,19,Armenia
9.5576923077,212,0.0450834543,3,20,Armenia
7.6153846154,212,0.0359216255,3,21,Armenia
5.4038461538,212,0.0254898403,3,22,Armenia
3.6734693878,212,0.0173276858,3,23,Armenia
2.5952380952,212,0.0122416891,4,0,Armenia
2.0322580645,212,0.0095861229,4,1,Armenia
1.8064516129,212,0.0085209982,4,2,Armenia
2.243902439,212,0.0105844455,4,3,Armenia
4.8085106383,212,0.022681654,4,4,Armenia
10.8039215686,212,0.0509618942,4,5,Armenia
17.0192307692,212,0.0802793904,4,6,Armenia
21.8846153846,212,0.1032293179,4,7,Armenia
24.5384615385,212,0.1157474601,4,8,Armenia
25.7307692308,212,0.121371553,4,9,Armenia
26.9423076923,212,0.127086357,4,10,Armenia
28.0384615385,212,0.132256894,4,11,Armenia
27.7307692308,212,0.1308055152,4,12,Armenia
27.4615384615,212,0.1295355588,4,13,Armenia
25.4038461538,212,0.119829463,4,14,Armenia
21.5384615385,212,0.1015965167,4,15,Armenia
17.5,212,0.0825471698,4,16,Armenia
14.5961538462,212,0.0688497823,4,17,Armenia
13.25,212,0.0625,4,18,Armenia
11.8846153846,212,0.0560595065,4,19,Armenia
11,212,0.0518867925,4,20,Armenia
8.5,212,0.0400943396,4,21,Armenia
5.5769230769,212,0.0263062409,4,22,Armenia
3.4423076923,212,0.0162373004,4,23,Armenia
2.5531914894,212,0.0120433561,5,0,Armenia
2.0487804878,212,0.0096640589,5,1,Armenia
2,212,0.0094339623,5,2,Armenia
2.0454545455,212,0.0096483705,5,3,Armenia
5,212,0.0235849057,5,4,Armenia
10.7254901961,212,0.0505919349,5,5,Armenia
16.0192307692,212,0.0755624093,5,6,Armenia
20.8461538462,212,0.0983309144,5,7,Armenia
23.9038461538,212,0.1127539913,5,8,Armenia
24.5384615385,212,0.1157474601,5,9,Armenia
25.5769230769,212,0.1206458636,5,10,Armenia
27.0192307692,212,0.1274492017,5,11,Armenia
26.8653846154,212,0.1267235123,5,12,Armenia
25.5192307692,212,0.12037373,5,13,Armenia
22.4423076923,212,0.1058599419,5,14,Armenia
18.8461538462,212,0.0888969521,5,15,Armenia
15.3653846154,212,0.0724782293,5,16,Armenia
12.6346153846,212,0.0595972424,5,17,Armenia
11.4230769231,212,0.0538824383,5,18,Armenia
10.5384615385,212,0.0497097242,5,19,Armenia
8.5192307692,212,0.0401850508,5,20,Armenia
6.8461538462,212,0.0322931785,5,21,Armenia
4.7884615385,212,0.0225870827,5,22,Armenia
3.4901960784,212,0.016463189,5,23,Armenia
2.4347826087,212,0.0114848236,6,0,Armenia
1.9487179487,212,0.0091920658,6,1,Armenia
1.8235294118,212,0.0086015538,6,2,Armenia
2,212,0.0094339623,6,3,Armenia
3.0425531915,212,0.014351666,6,4,Armenia
6.5625,212,0.0309551887,6,5,Armenia
10.0784313725,212,0.0475397706,6,6,Armenia
12.3461538462,212,0.0582365747,6,7,Armenia
14.2452830189,212,0.0671947312,6,8,Armenia
14.7735849057,212,0.0696867213,6,9,Armenia
15.3396226415,212,0.0723567106,6,10,Armenia
15.7358490566,212,0.0742257031,6,11,Armenia
15.3773584906,212,0.0725347099,6,12,Armenia
14.2641509434,212,0.0672837309,6,13,Armenia
12.9423076923,212,0.0610486212,6,14,Armenia
11.1132075472,212,0.0524207903,6,15,Armenia
9.9245283019,212,0.0468138127,6,16,Armenia
9.9811320755,212,0.0470808117,6,17,Armenia
8.8679245283,212,0.0418298327,6,18,Armenia
8.4339622642,212,0.0397828409,6,19,Armenia
7.8679245283,212,0.0371128515,6,20,Armenia
6.4339622642,212,0.0303488786,6,21,Armenia
5.0377358491,212,0.0237629049,6,22,Armenia
3.3962264151,212,0.0160199359,6,23,Armenia
1,2,0.5,0,10,Aruba
1,2,0.5,0,11,Aruba
1,2,0.5,1,12,Aruba
1,2,0.5,1,13,Aruba
1,2,0.5,1,14,Aruba
1,2,0.5,2,0,Aruba
1,2,0.5,2,1,Aruba
1,2,0.5,2,2,Aruba
1,2,0.5,2,3,Aruba
1,2,0.5,2,4,Aruba
1,2,0.5,2,22,Aruba
1,2,0.5,2,23,Aruba
1,2,0.5,3,0,Aruba
1,2,0.5,3,1,Aruba
1,2,0.5,3,2,Aruba
1,2,0.5,3,3,Aruba
1,2,0.5,3,4,Aruba
1,2,0.5,3,5,Aruba
1,2,0.5,3,10,Aruba
1,2,0.5,3,11,Aruba
1,2,0.5,3,12,Aruba
1,2,0.5,3,23,Aruba
1,2,0.5,4,0,Aruba
1,2,0.5,4,2,Aruba
1,2,0.5,4,3,Aruba
1,2,0.5,5,1,Aruba
1,2,0.5,5,2,Aruba
1,2,0.5,5,3,Aruba
1,2,0.5,5,11,Aruba
1,2,0.5,5,12,Aruba
1,2,0.5,5,13,Aruba
1,2,0.5,5,18,Aruba
1,2,0.5,5,19,Aruba
1,2,0.5,5,20,Aruba
1,2,0.5,5,21,Aruba
1,2,0.5,6,3,Aruba
1,2,0.5,6,12,Aruba
1,2,0.5,6,13,Aruba
6.6346153846,790,0.0083982473,0,0,Australia
7.5961538462,790,0.0096153846,0,1,Australia
8.75,790,0.0110759494,0,2,Australia
9.5576923077,790,0.0120983447,0,3,Australia
9.9230769231,790,0.0125608569,0,4,Australia
10.0769230769,790,0.0127555988,0,5,Australia
10.3461538462,790,0.0130963973,0,6,Australia
10.2692307692,790,0.0129990263,0,7,Australia
9.8846153846,790,0.0125121714,0,8,Australia
10.1153846154,790,0.0128042843,0,9,Australia
11.6346153846,790,0.0147273612,0,10,Australia
11.7115384615,790,0.0148247322,0,11,Australia
10.5769230769,790,0.0133885102,0,12,Australia
9.3269230769,790,0.0118062317,0,13,Australia
8.0192307692,790,0.010150925,0,14,Australia
6.9615384615,790,0.008812074,0,15,Australia
5.6923076923,790,0.0072054528,0,16,Australia
4.9038461538,790,0.0062074002,0,17,Australia
4.7450980392,790,0.0060064532,0,18,Australia
4.7307692308,790,0.0059883155,0,19,Australia
4.8076923077,790,0.0060856865,0,20,Australia
7.2692307692,790,0.0092015579,0,21,Australia
14.8461538462,790,0.0187925998,0,22,Australia
18.5384615385,790,0.023466407,0,23,Australia
21.1730769231,790,0.0268013632,1,0,Australia
22.4423076923,790,0.0284079844,1,1,Australia
23.6153846154,790,0.0298928919,1,2,Australia
24.7115384615,790,0.0312804284,1,3,Australia
26.7307692308,790,0.0338364167,1,4,Australia
27.6153846154,790,0.0349561831,1,5,Australia
26.5,790,0.0335443038,1,6,Australia
25.3076923077,790,0.0320350536,1,7,Australia
21.5192307692,790,0.0272395326,1,8,Australia
20.1538461538,790,0.0255111977,1,9,Australia
20.0192307692,790,0.0253407984,1,10,Australia
20.9038461538,790,0.0264605648,1,11,Australia
19.0769230769,790,0.0241480039,1,12,Australia
15.5576923077,790,0.0196932814,1,13,Australia
11.3076923077,790,0.0143135346,1,14,Australia
9.5769230769,790,0.0121226874,1,15,Australia
7.6538461538,790,0.0096884129,1,16,Australia
6.9615384615,790,0.008812074,1,17,Australia
5.9230769231,790,0.0074975657,1,18,Australia
5.8076923077,790,0.0073515093,1,19,Australia
6.25,790,0.0079113924,1,20,Australia
8.5384615385,790,0.0108081792,1,21,Australia
16.2692307692,790,0.020593963,1,22,Australia
21.7115384615,790,0.0274829601,1,23,Australia
24.9807692308,790,0.0316212269,2,0,Australia
26.6346153846,790,0.033714703,2,1,Australia
27.8269230769,790,0.0352239533,2,2,Australia
28.8461538462,790,0.0365141188,2,3,Australia
30.7307692308,790,0.0388997079,2,4,Australia
31.3653846154,790,0.0397030185,2,5,Australia
30.3846153846,790,0.0384615385,2,6,Australia
28.3846153846,790,0.0359298929,2,7,Australia
23.3653846154,790,0.0295764362,2,8,Australia
21.5961538462,790,0.0273369036,2,9,Australia
20.9423076923,790,0.0265092502,2,10,Australia
20.5,790,0.0259493671,2,11,Australia
19.8653846154,790,0.0251460565,2,12,Australia
17.1538461538,790,0.0217137293,2,13,Australia
12.8269230769,790,0.0162366115,2,14,Australia
10.2692307692,790,0.0129990263,2,15,Australia
8.0384615385,790,0.0101752678,2,16,Australia
7.1538461538,790,0.0090555015,2,17,Australia
6.2307692308,790,0.0078870497,2,18,Australia
5.8653846154,790,0.0074245375,2,19,Australia
6.1923076923,790,0.0078383642,2,20,Australia
8.8653846154,790,0.0112220058,2,21,Australia
17.1923076923,790,0.0217624148,2,22,Australia
23.1923076923,790,0.0293573515,2,23,Australia
26.1346153846,790,0.0330817916,3,0,Australia
27.2692307692,790,0.0345180136,3,1,Australia
28.4038461538,790,0.0359542356,3,2,Australia
29.5,790,0.0373417722,3,3,Australia
30.75,790,0.0389240506,3,4,Australia
31.8846153846,790,0.0403602726,3,5,Australia
31.1538461538,790,0.0394352483,3,6,Australia
28.4807692308,790,0.0360516066,3,7,Australia
23.8076923077,790,0.0301363194,3,8,Australia
22.3076923077,790,0.0282375852,3,9,Australia
22,790,0.0278481013,3,10,Australia
21.3846153846,790,0.0270691334,3,11,Australia
20.3846153846,790,0.0258033106,3,12,Australia
16.6538461538,790,0.0210808179,3,13,Australia
13.4230769231,790,0.0169912366,3,14,Australia
10.8461538462,790,0.0137293087,3,15,Australia
8.8269230769,790,0.0111733204,3,16,Australia
7.5769230769,790,0.0095910419,3,17,Australia
6.5576923077,790,0.0083008763,3,18,Australia
5.7307692308,790,0.0072541383,3,19,Australia
6.6923076923,790,0.0084712756,3,20,Australia
9.8076923077,790,0.0124148004,3,21,Australia
18.4038461538,790,0.0232960078,3,22,Australia
23.6538461538,790,0.0299415774,3,23,Australia
25.8653846154,790,0.0327409932,4,0,Australia
26.5,790,0.0335443038,4,1,Australia
28.6346153846,790,0.0362463486,4,2,Australia
29.6538461538,790,0.0375365141,4,3,Australia
30.4423076923,790,0.0385345667,4,4,Australia
31.3076923077,790,0.0396299903,4,5,Australia
31.0384615385,790,0.0392891918,4,6,Australia
28.4807692308,790,0.0360516066,4,7,Australia
23.9423076923,790,0.0303067186,4,8,Australia
21.7692307692,790,0.0275559883,4,9,Australia
22.3461538462,790,0.0282862707,4,10,Australia
21.9615384615,790,0.0277994158,4,11,Australia
20.8653846154,790,0.0264118793,4,12,Australia
17.4807692308,790,0.022127556,4,13,Australia
13.6730769231,790,0.0173076923,4,14,Australia
11.1538461538,790,0.0141187926,4,15,Australia
8.9615384615,790,0.0113437196,4,16,Australia
7.4423076923,790,0.0094206426,4,17,Australia
6.6730769231,790,0.0084469328,4,18,Australia
6.1730769231,790,0.0078140214,4,19,Australia
6.6346153846,790,0.0083982473,4,20,Australia
8.6730769231,790,0.0109785784,4,21,Australia
16.3846153846,790,0.0207400195,4,22,Australia
21.75,790,0.0275316456,4,23,Australia
23.8269230769,790,0.0301606621,5,0,Australia
25.0384615385,790,0.0316942551,5,1,Australia
26.4423076923,790,0.0334712756,5,2,Australia
27.3269230769,790,0.0345910419,5,3,Australia
29.1153846154,790,0.0368549172,5,4,Australia
29.8653846154,790,0.0378042843,5,5,Australia
28.4423076923,790,0.0360029211,5,6,Australia
25.3076923077,790,0.0320350536,5,7,Australia
20.9230769231,790,0.0264849075,5,8,Australia
19.7115384615,790,0.0249513145,5,9,Australia
18.6730769231,790,0.0236368062,5,10,Australia
